"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","read","full_year",1674,1657,720,226,711,610,110
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","math","full_year",2019,1828,788,350,690,664,124
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","read","full_year",2019,1828,815,357,656,614,201
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","math","full_year",2899,2812,1639,321,852,1189,450
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","read","full_year",2899,2808,1368,415,1025,1147,221
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","math","full_year",358,345,209,44,92,157,52
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","read","full_year",358,345,205,32,108,150,55
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","math","full_year",360,343,225,27,91,165,60
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","read","full_year",360,343,174,39,130,139,35
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","math","full_year",472,463,272,71,120,185,87
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","read","full_year",472,463,222,84,157,197,25
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","math","full_year",571,563,302,62,199,223,79
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","read","full_year",571,563,217,120,226,196,21
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","math","full_year",470,458,266,50,142,190,76
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","read","full_year",470,453,233,47,173,209,24
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","math","full_year",366,349,176,45,128,149,27
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","read","full_year",366,351,169,58,124,128,41
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","math","full_year",302,291,189,22,80,120,69
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","read","full_year",302,290,148,35,107,128,20
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","all","math","full_year",335,328,286,12,30,120,166
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","all","read","full_year",335,328,275,12,41,165,110
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 8","math","full_year",46,46,38,2,6,15,23
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 8","read","full_year",46,46,34,2,10,18,16
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 10","math","full_year",48,44,40,2,2,26,14
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 10","read","full_year",48,44,37,2,5,13,24
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 7","math","full_year",33,32,32,0,0,11,21
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 7","read","full_year",33,32,30,0,2,7,23
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 5","math","full_year",50,49,45,0,4,23,22
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 5","read","full_year",50,49,45,1,3,36,9
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 4","math","full_year",61,61,54,2,5,17,37
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 4","read","full_year",61,61,54,4,3,36,18
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 3","math","full_year",66,65,52,4,9,23,29
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 3","read","full_year",66,65,50,3,12,37,13
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 6","math","full_year",31,31,25,2,4,5,20
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 6","read","full_year",31,31,25,0,6,18,7
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","math","full_year",2059,2024,1901,21,102,693,1208
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","read","full_year",2059,2020,1878,16,126,1071,807
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","math","full_year",512,504,458,8,38,217,241
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","read","full_year",512,504,447,11,46,315,132
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","math","full_year",198,196,189,1,6,45,144
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","read","full_year",198,195,185,0,10,71,114
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","math","full_year",288,285,267,1,17,111,156
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","read","full_year",288,285,275,0,10,196,79
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","math","full_year",419,415,399,5,11,128,271
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","read","full_year",419,413,390,0,23,235,155
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","math","full_year",217,217,206,0,11,63,143
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","read","full_year",217,217,210,0,7,55,155
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","math","full_year",237,237,226,1,10,59,167
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","read","full_year",237,236,215,1,20,158,57
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","math","full_year",188,170,156,5,9,70,86
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","read","full_year",188,170,156,4,10,41,115
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","math","full_year",3184,3140,682,1232,1226,468,214
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","read","full_year",3184,3132,575,1377,1180,410,165
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","math","full_year",453,452,85,190,177,61,24
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","read","full_year",453,453,93,141,219,67,26
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","math","full_year",452,448,128,127,193,87,41
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","read","full_year",452,445,80,164,201,53,27
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","math","full_year",491,490,103,193,194,68,35
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","read","full_year",491,481,105,173,203,80,25
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","math","full_year",497,497,130,211,156,93,37
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","read","full_year",497,497,87,242,168,57,30
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","math","full_year",420,387,46,154,187,44,2
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","read","full_year",420,388,47,215,126,39,8
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","math","full_year",439,438,103,164,171,60,43
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","read","full_year",439,437,85,239,113,64,21
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","math","full_year",432,428,87,193,148,55,32
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","read","full_year",432,431,78,203,150,50,28
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","math","full_year",2251,2114,1055,318,741,786,269
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","read","full_year",2251,2102,764,423,915,683,81
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","math","full_year",173,159,84,26,49,57,27
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","read","full_year",173,157,53,38,66,45,8
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","math","full_year",558,537,295,65,177,207,88
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","read","full_year",558,535,205,119,211,181,24
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","math","full_year",439,416,230,66,120,170,60
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","read","full_year",439,415,161,81,173,146,15
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","math","full_year",410,392,199,52,141,154,45
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","read","full_year",410,387,155,52,180,145,10
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","math","full_year",203,185,83,38,64,67,16
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","read","full_year",203,184,77,31,76,63,14
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","math","full_year",202,172,77,21,74,55,22
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","read","full_year",202,171,46,39,86,39,7
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","math","full_year",266,253,87,50,116,76,11
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","read","full_year",266,253,67,63,123,64,3
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","math","full_year",14157,13843,5733,2884,5226,4557,1176
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","read","full_year",14157,13806,5096,2709,6001,4519,577
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","math","full_year",2482,2467,876,530,1061,689,187
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","read","full_year",2482,2465,736,736,993,688,48
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","math","full_year",1762,1738,755,342,641,637,118
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","read","full_year",1762,1739,749,196,794,610,139
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","math","full_year",2216,2198,999,512,687,767,232
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","read","full_year",2216,2199,793,458,948,729,64
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","math","full_year",1832,1796,932,231,633,752,180
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","read","full_year",1832,1796,721,260,815,617,104
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","math","full_year",2011,1827,703,385,739,615,88
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","read","full_year",2011,1829,700,403,726,572,128
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","math","full_year",2177,2160,859,481,820,652,207
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","read","full_year",2177,2118,861,286,971,812,49
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","math","full_year",1677,1657,609,403,645,445,164
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","read","full_year",1677,1660,536,370,754,491,45
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","all","math","full_year",8712,8577,3149,2014,3414,2612,537
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","all","read","full_year",8712,8548,2769,1848,3931,2493,276
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 7","math","full_year",1133,1126,446,243,437,387,59
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 7","read","full_year",1133,1127,451,134,542,377,74
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 4","math","full_year",1406,1398,565,362,471,455,110
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 4","read","full_year",1406,1398,434,332,632,400,34
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 3","math","full_year",1557,1555,463,388,704,383,80
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 3","read","full_year",1557,1553,385,527,641,367,18
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 8","math","full_year",1116,1106,519,166,421,438,81
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 8","read","full_year",1116,1104,382,176,546,334,48
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 10","math","full_year",1113,1017,377,220,420,339,38
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 10","read","full_year",1113,1019,362,236,421,302,60
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 6","math","full_year",1074,1069,337,296,436,264,73
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 6","read","full_year",1074,1073,298,258,517,278,20
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 5","math","full_year",1313,1306,442,339,525,346,96
2014,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 5","read","full_year",1313,1274,457,185,632,435,22
2010,0,"CHARTER SECTOR LEA","All","all","math","full_year",11246,11032,5536,1434,4062,4439,1097
2010,0,"CHARTER SECTOR LEA","All","all","read","full_year",11246,11038,5349,1191,4498,4496,853
2010,0,"CHARTER SECTOR LEA","All","grade 3","math","full_year",1377,1372,476,284,612,382,94
2010,0,"CHARTER SECTOR LEA","All","grade 3","read","full_year",1377,1371,543,258,570,485,58
2010,0,"CHARTER SECTOR LEA","All","grade 5","math","full_year",1449,1433,646,170,617,514,132
2010,0,"CHARTER SECTOR LEA","All","grade 5","read","full_year",1449,1431,660,166,605,568,92
2010,0,"CHARTER SECTOR LEA","All","grade 4","math","full_year",1316,1308,563,236,509,452,111
2010,0,"CHARTER SECTOR LEA","All","grade 4","read","full_year",1316,1307,582,213,512,535,47
2010,0,"CHARTER SECTOR LEA","All","grade 6","math","full_year",1870,1862,925,212,725,676,249
2010,0,"CHARTER SECTOR LEA","All","grade 6","read","full_year",1870,1862,831,193,838,751,80
2010,0,"CHARTER SECTOR LEA","All","grade 7","math","full_year",1895,1875,1202,181,492,956,246
2010,0,"CHARTER SECTOR LEA","All","grade 7","read","full_year",1895,1879,1071,106,702,811,260
2010,0,"CHARTER SECTOR LEA","All","grade 8","math","full_year",1904,1882,1180,171,531,956,224
2010,0,"CHARTER SECTOR LEA","All","grade 8","read","full_year",1904,1885,1113,136,636,858,255
2010,0,"CHARTER SECTOR LEA","All","grade 10","math","full_year",1435,1300,544,180,576,503,41
2010,0,"CHARTER SECTOR LEA","All","grade 10","read","full_year",1435,1303,549,119,635,488,61
2010,0,"CHARTER SECTOR LEA","MALE","all","math","full_year",5383,5284,2620,740,1924,2067,553
2010,0,"CHARTER SECTOR LEA","MALE","all","read","full_year",5383,5286,2377,726,2183,1995,382
2010,0,"CHARTER SECTOR LEA","MALE","grade 3","math","full_year",691,690,234,156,300,185,49
2010,0,"CHARTER SECTOR LEA","MALE","grade 3","read","full_year",691,689,241,158,290,214,27
2010,0,"CHARTER SECTOR LEA","MALE","grade 5","math","full_year",735,727,320,93,314,254,66
2010,0,"CHARTER SECTOR LEA","MALE","grade 5","read","full_year",735,725,307,107,311,263,44
2010,0,"CHARTER SECTOR LEA","MALE","grade 4","math","full_year",653,648,279,108,261,219,60
2010,0,"CHARTER SECTOR LEA","MALE","grade 4","read","full_year",653,648,266,124,258,239,27
2010,0,"CHARTER SECTOR LEA","MALE","grade 7","math","full_year",902,894,572,96,226,446,126
2010,0,"CHARTER SECTOR LEA","MALE","grade 7","read","full_year",902,896,467,68,361,361,106
2010,0,"CHARTER SECTOR LEA","MALE","grade 6","math","full_year",885,882,418,110,354,301,117
2010,0,"CHARTER SECTOR LEA","MALE","grade 6","read","full_year",885,883,356,113,414,318,38
2010,0,"CHARTER SECTOR LEA","MALE","grade 8","math","full_year",897,887,556,85,246,445,111
2010,0,"CHARTER SECTOR LEA","MALE","grade 8","read","full_year",897,887,507,89,291,397,110
2010,0,"CHARTER SECTOR LEA","MALE","grade 10","math","full_year",620,556,241,92,223,217,24
2010,0,"CHARTER SECTOR LEA","MALE","grade 10","read","full_year",620,558,233,67,258,203,30
2010,0,"CHARTER SECTOR LEA","FEMALE","all","math","full_year",5863,5748,2916,694,2138,2372,544
2010,0,"CHARTER SECTOR LEA","FEMALE","all","read","full_year",5863,5752,2972,465,2315,2501,471
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 3","math","full_year",686,682,242,128,312,197,45
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 3","read","full_year",686,682,302,100,280,271,31
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 4","math","full_year",663,660,284,128,248,233,51
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 4","read","full_year",663,659,316,89,254,296,20
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 6","math","full_year",985,980,507,102,371,375,132
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 6","read","full_year",985,979,475,80,424,433,42
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 7","math","full_year",993,981,630,85,266,510,120
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 7","read","full_year",993,983,604,38,341,450,154
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 8","math","full_year",1007,995,624,86,285,511,113
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 8","read","full_year",1007,998,606,47,345,461,145
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 5","math","full_year",714,706,326,77,303,260,66
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 5","read","full_year",714,706,353,59,294,305,48
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 10","math","full_year",815,744,303,88,353,286,17
2010,0,"CHARTER SECTOR LEA","FEMALE","grade 10","read","full_year",815,745,316,52,377,285,31
2010,0,"CHARTER SECTOR LEA","AS7","all","math","full_year",65,65,51,2,12,36,15
2010,0,"CHARTER SECTOR LEA","AS7","all","read","full_year",65,65,48,0,17,38,10
2010,0,"CHARTER SECTOR LEA","BL7","all","math","full_year",9977,9781,4724,1342,3715,3881,843
2010,0,"CHARTER SECTOR LEA","BL7","all","read","full_year",9977,9793,4595,1101,4097,3949,646
2010,0,"CHARTER SECTOR LEA","BL7","grade 3","math","full_year",1188,1185,391,262,532,319,72
2010,0,"CHARTER SECTOR LEA","BL7","grade 3","read","full_year",1188,1185,453,234,498,409,44
2010,0,"CHARTER SECTOR LEA","BL7","grade 5","math","full_year",1278,1264,530,162,572,441,89
2010,0,"CHARTER SECTOR LEA","BL7","grade 5","read","full_year",1278,1263,548,157,558,498,50
2010,0,"CHARTER SECTOR LEA","BL7","grade 4","math","full_year",1143,1135,466,212,457,385,81
2010,0,"CHARTER SECTOR LEA","BL7","grade 4","read","full_year",1143,1135,486,194,455,454,32
2010,0,"CHARTER SECTOR LEA","BL7","grade 6","math","full_year",1653,1645,780,198,667,592,188
2010,0,"CHARTER SECTOR LEA","BL7","grade 6","read","full_year",1653,1646,706,179,761,649,57
2010,0,"CHARTER SECTOR LEA","BL7","grade 7","math","full_year",1675,1658,1032,171,455,839,193
2010,0,"CHARTER SECTOR LEA","BL7","grade 7","read","full_year",1675,1662,921,95,646,712,209
2010,0,"CHARTER SECTOR LEA","BL7","grade 8","math","full_year",1681,1661,1018,160,483,835,183
2010,0,"CHARTER SECTOR LEA","BL7","grade 8","read","full_year",1681,1666,967,126,573,766,201
2010,0,"CHARTER SECTOR LEA","BL7","grade 10","math","full_year",1359,1233,507,177,549,470,37
2010,0,"CHARTER SECTOR LEA","BL7","grade 10","read","full_year",1359,1236,514,116,606,461,53
2010,0,"CHARTER SECTOR LEA","HI7","all","math","full_year",910,895,501,85,309,400,101
2010,0,"CHARTER SECTOR LEA","HI7","all","read","full_year",910,889,444,86,359,373,71
2010,0,"CHARTER SECTOR LEA","HI7","grade 4","math","full_year",130,130,61,24,45,46,15
2010,0,"CHARTER SECTOR LEA","HI7","grade 4","read","full_year",130,129,59,19,51,57,2
2010,0,"CHARTER SECTOR LEA","HI7","grade 7","math","full_year",156,153,108,10,35,82,26
2010,0,"CHARTER SECTOR LEA","HI7","grade 7","read","full_year",156,153,94,11,48,74,20
2010,0,"CHARTER SECTOR LEA","HI7","grade 8","math","full_year",175,174,117,10,47,99,18
2010,0,"CHARTER SECTOR LEA","HI7","grade 8","read","full_year",175,172,103,10,59,77,26
2010,0,"CHARTER SECTOR LEA","HI7","grade 5","math","full_year",109,108,60,8,40,49,11
2010,0,"CHARTER SECTOR LEA","HI7","grade 5","read","full_year",109,107,56,9,42,44,12
2010,0,"CHARTER SECTOR LEA","HI7","grade 6","math","full_year",150,150,90,11,49,68,22
2010,0,"CHARTER SECTOR LEA","HI7","grade 6","read","full_year",150,149,68,11,70,65,3
2010,0,"CHARTER SECTOR LEA","HI7","grade 3","math","full_year",127,126,39,19,68,31,8
2010,0,"CHARTER SECTOR LEA","HI7","grade 3","read","full_year",127,125,39,23,63,35,4
2010,0,"CHARTER SECTOR LEA","HI7","grade 10","math","full_year",63,54,26,3,25,25,1
2010,0,"CHARTER SECTOR LEA","HI7","grade 10","read","full_year",63,54,25,3,26,21,4
2010,0,"CHARTER SECTOR LEA","WH7","all","math","full_year",290,287,258,5,24,121,137
2010,0,"CHARTER SECTOR LEA","WH7","all","read","full_year",290,287,260,4,23,134,126
2010,0,"CHARTER SECTOR LEA","WH7","grade 4","math","full_year",38,38,33,0,5,21,12
2010,0,"CHARTER SECTOR LEA","WH7","grade 4","read","full_year",38,38,33,0,5,21,12
2010,0,"CHARTER SECTOR LEA","WH7","grade 3","math","full_year",53,52,41,2,9,27,14
2010,0,"CHARTER SECTOR LEA","WH7","grade 3","read","full_year",53,52,46,1,5,36,10
2010,0,"CHARTER SECTOR LEA","WH7","grade 6","math","full_year",54,54,46,3,5,13,33
2010,0,"CHARTER SECTOR LEA","WH7","grade 6","read","full_year",54,54,47,3,4,29,18
2010,0,"CHARTER SECTOR LEA","WH7","grade 5","math","full_year",52,51,48,0,3,19,29
2010,0,"CHARTER SECTOR LEA","WH7","grade 5","read","full_year",52,51,48,0,3,19,29
2010,0,"CHARTER SECTOR LEA","WH7","grade 8","math","full_year",39,38,38,0,0,15,23
2010,0,"CHARTER SECTOR LEA","WH7","grade 8","read","full_year",39,38,37,0,1,11,26
2010,0,"CHARTER SECTOR LEA","WH7","grade 7","math","full_year",48,48,47,0,1,24,23
2010,0,"CHARTER SECTOR LEA","WH7","grade 7","read","full_year",48,48,44,0,4,16,28
2010,0,"CHARTER SECTOR LEA","SPED","all","math","full_year",1537,1495,363,500,632,280,83
